UpdateTime,LastPrice,Volume,BidPrice1,BidVolume1,AskPrice1,AskVolume1,OpenInterest,Turnover
1734936838.5,7566,1216281,7566,53,7567,55,499015,1.36762e+11
1734936839.0,7566,1216309,7566,37,7567,31,499019,1.36765e+11
1734936839.5,7567,1216312,7566,33,7567,8,499019,1.36766e+11
1734936840.0,7567,1216317,7566,70,7567,7,499018,1.36766e+11
1734936840.5,7567,1216327,7567,23,7568,144,499022,1.36768e+11
1734936841.0,7567,1216339,7567,97,7568,120,499027,1.36769e+11
1734936841.5,7568,1216484,7568,29,7569,340,498986,1.36785e+11
1734936842.0,7568,1216513,7568,46,7569,348,498971,1.36789e+11
1734936842.5,7568,1216552,7568,19,7569,360,498954,1.36793e+11
1734936843.0,7567,1216575,7567,117,7568,6,498949,1.36796e+11
1734936843.5,7568,1216593,7567,131,7568,17,498957,1.36798e+11
1734936844.0,7568,1216603,7567,129,7568,48,498957,1.36799e+11
1734936844.5,7568,1216636,7567,144,7568,24,498967,1.36803e+11
1734936845.0,7567,1216666,7567,144,7568,3,498982,1.36806e+11
1734936845.5,7569,1216675,7567,143,7569,351,498988,1.36807e+11
1734936846.0,7567,1216698,7567,135,7568,12,498977,1.3681e+11
1734936846.5,7567,1216702,7567,135,7568,7,498976,1.3681e+11
1734936847.0,7568,1216710,7567,135,7568,72,498977,1.36811e+11
1734936847.5,7567,1216727,7567,124,7568,74,498977,1.36813e+11
1734936848.0,7568,1216780,7567,121,7568,23,498991,1.36819e+11
1734936848.5,7567,1216794,7567,117,7568,10,498992,1.36821e+11
1734936849.0,7568,1216803,7567,117,7568,10,498995,1.36822e+11
1734936849.5,7567,1216851,7567,76,7568,5,499004,1.36827e+11
1734936850.0,7568,1216879,7567,87,7568,3,499020,1.3683e+11
1734936850.5,7567,1216887,7567,82,7568,16,499022,1.36831e+11
1734936851.0,7568,1216893,7567,79,7568,15,499025,1.36832e+11
1734936851.5,7567,1216910,7567,79,7568,30,499029,1.36834e+11
1734936852.0,7568,1216919,7567,82,7568,32,499025,1.36835e+11
1734936852.5,7567,1216962,7567,43,7568,30,499014,1.3684e+11
1734936853.0,7567,1217024,7566,62,7567,27,499045,1.36847e+11
1734936853.5,7567,1217039,7566,42,7567,51,499053,1.36848e+11
1734936854.0,7567,1217056,7566,35,7567,54,499057,1.3685e+11
1734936854.5,7566,1217097,7565,81,7566,3,499082,1.36855e+11
1734936855.0,7566,1217101,7565,71,7566,2,499080,1.36855e+11
1734936855.5,7566,1217103,7565,69,7566,15,499079,1.36856e+11
1734936856.0,7566,1217104,7565,70,7566,40,499080,1.36856e+11
1734936856.5,7566,1217112,7565,58,7566,40,499078,1.36857e+11
1734936857.0,7565,1217117,7565,54,7566,45,499075,1.36857e+11
